Start,End,Condition,Num,Id
120.39009999990462,120.57739999997615,2,5,1,ichikawa
120.57739999997615,130.35209999990465,2,5,0,ichikawa
130.35209999990465,131.14089999997617,2,5,1,ichikawa
131.14089999997617,137.67639999997616,2,5,0,ichikawa
137.67639999997616,138.15059999990464,2,5,5,ichikawa
138.15059999990464,139.13569999992848,2,5,0,ichikawa
139.13569999992848,139.7595,2,5,5,ichikawa
139.7595,139.94500000000002,2,5,0,ichikawa
139.94500000000002,140.11839999997616,2,5,5,ichikawa
140.11839999997616,145.866,2,5,0,ichikawa
145.866,146.89269999992848,2,5,5,ichikawa
146.89269999992848,149.24779999995232,2,5,0,ichikawa
149.24779999995232,150.42179999995233,2,5,1,ichikawa
150.42179999995233,158.5976999999285,2,5,0,ichikawa
158.5976999999285,158.9485,2,5,5,ichikawa
158.9485,163.88139999997617,2,5,0,ichikawa
163.88139999997617,164.5086999999285,2,5,1,ichikawa
164.5086999999285,164.71779999995232,2,5,3,ichikawa
164.71779999995232,164.9067999999523,2,5,4,ichikawa
164.9067999999523,165.39189999997618,2,5,5,ichikawa
165.39189999997618,165.70379999995234,2,5,4,ichikawa
165.70379999995234,165.90059999990464,2,5,5,ichikawa
165.90059999990464,166.27539999997617,2,5,4,ichikawa
166.27539999997617,166.45829999995232,2,5,5,ichikawa
166.45829999995232,166.64579999995232,2,5,4,ichikawa
166.64579999995232,167.00819999992848,2,5,5,ichikawa
167.00819999992848,167.64239999997616,2,5,0,ichikawa
167.64239999997616,167.84139999997618,2,5,1,ichikawa
167.84139999997618,175.52979999995233,2,5,0,ichikawa
175.52979999995233,175.7277999999523,2,5,2,ichikawa
175.7277999999523,189.53469999992848,2,5,0,ichikawa
189.53469999992848,189.78039999997617,2,5,5,ichikawa
189.78039999997617,190.523,2,5,0,ichikawa
190.523,190.77800000000002,2,5,1,ichikawa
190.77800000000002,191.04009999990464,2,5,2,ichikawa
191.04009999990464,191.25119999992847,2,5,1,ichikawa
191.25119999992847,191.49809999990464,2,5,0,ichikawa
191.49809999990464,191.9801999999285,2,5,5,ichikawa
191.9801999999285,192.22,2,5,0,ichikawa
192.22,193.11919999992847,2,5,1,ichikawa
193.11919999992847,199.86089999997617,2,5,0,ichikawa
199.86089999997617,200.47659999990464,2,5,1,ichikawa
200.47659999990464,208.75829999995233,2,5,0,ichikawa
208.75829999995233,209.37159999990465,2,5,1,ichikawa
209.37159999990465,219.88809999990465,2,5,0,ichikawa
219.88809999990465,220.08369999992848,2,5,1,ichikawa
220.08369999992848,225.10129999995232,2,5,0,ichikawa
225.10129999995232,225.49409999990465,2,5,1,ichikawa
225.49409999990465,235.18259999990465,2,5,0,ichikawa
235.18259999990465,236.793,2,5,1,ichikawa
236.793,237.3296999999285,2,5,2,ichikawa
237.3296999999285,237.77119999992848,2,5,1,ichikawa
237.77119999992848,238.886,2,5,2,ichikawa
238.886,239.12329999995234,2,5,1,ichikawa
239.12329999995234,239.43859999990465,2,5,2,ichikawa
239.43859999990465,245.72859999990465,2,5,1,ichikawa
245.72859999990465,247.12869999992847,2,5,0,ichikawa
247.12869999992847,247.36700000000002,2,5,2,ichikawa
247.36700000000002,248.88329999995233,2,5,0,ichikawa
248.88329999995233,250.26489999997617,2,5,1,ichikawa
250.26489999997617,253.73609999990464,2,5,0,ichikawa
253.73609999990464,255.40009999990465,2,5,1,ichikawa
255.40009999990465,257.1287999999523,2,5,0,ichikawa
257.1287999999523,258.0642999999523,2,5,5,ichikawa
258.0642999999523,258.38539999997613,2,5,4,ichikawa
258.38539999997613,260.47479999995227,2,5,0,ichikawa
260.47479999995227,261.71549999999996,2,5,1,ichikawa
261.71549999999996,261.9721999999285,2,5,0,ichikawa
261.9721999999285,266.5317999999523,2,5,1,ichikawa
266.5317999999523,266.9575,2,5,2,ichikawa
266.9575,267.14489999997613,2,5,1,ichikawa
267.14489999997613,267.3582999999523,2,5,2,ichikawa
267.3582999999523,267.57239999997614,2,5,1,ichikawa
267.57239999997614,268.3205,2,5,2,ichikawa
268.3205,273.6337999999523,2,5,1,ichikawa
273.6337999999523,273.8135,2,5,2,ichikawa
273.8135,275.8672999999523,2,5,1,ichikawa
275.8672999999523,279.542,2,5,0,ichikawa
279.542,279.80919999992847,2,5,1,ichikawa
279.80919999992847,288.3541999999284,2,5,0,ichikawa
288.3541999999284,288.9388999999761,2,5,1,ichikawa
288.9388999999761,289.8785,2,5,0,ichikawa
289.8785,290.90299999999996,2,5,5,ichikawa
290.90299999999996,314.6425,2,5,0,ichikawa
314.6425,315.03669999992843,2,5,5,ichikawa
315.03669999992843,322.03869999992844,2,5,0,ichikawa
322.03869999992844,322.63149999999996,2,5,1,ichikawa
322.63149999999996,322.9447999999523,2,5,2,ichikawa
322.9447999999523,327.56,2,5,1,ichikawa
327.56,336.69669999992846,2,5,0,ichikawa
336.69669999992846,336.9175999999046,2,5,1,ichikawa
336.9175999999046,344.9241999999285,2,5,0,ichikawa
344.9241999999285,345.1247999999523,2,5,1,ichikawa
345.1247999999523,347.8890999999046,2,5,0,ichikawa
347.8890999999046,348.07149999999996,2,5,1,ichikawa
348.07149999999996,348.2898999999761,2,5,0,ichikawa
348.2898999999761,348.76919999992845,2,5,5,ichikawa
348.76919999992845,367.18019999992845,2,5,0,ichikawa
367.18019999992845,370.60249999999996,2,5,5,ichikawa
370.60249999999996,376.51889999997616,2,5,0,ichikawa
376.51889999997616,377.01079999995227,2,5,5,ichikawa
377.01079999995227,377.2547999999523,2,5,4,ichikawa
377.2547999999523,381.195,2,5,0,ichikawa
381.195,383.4985,2,5,1,ichikawa
383.4985,387.1015,2,5,0,ichikawa
387.1015,392.09319999992846,2,5,1,ichikawa
392.09319999992846,393.7162999999523,2,5,0,ichikawa
393.7162999999523,394.0565999999046,2,5,1,ichikawa
394.0565999999046,400.94829999995227,2,5,0,ichikawa
400.94829999995227,401.6175,2,5,1,ichikawa
401.6175,403.59669999992843,2,5,0,ichikawa
403.59669999992843,404.37439999997616,2,5,1,ichikawa
404.37439999997616,405.71209999990464,2,5,0,ichikawa
405.71209999990464,407.4241999999285,2,5,1,ichikawa
407.4241999999285,407.67089999997614,2,5,0,ichikawa
407.67089999997614,412.6528999999761,2,5,1,ichikawa
412.6528999999761,414.9707999999523,2,5,0,ichikawa
414.9707999999523,415.4340999999046,2,5,1,ichikawa
415.4340999999046,416.11199999999997,2,5,2,ichikawa
416.11199999999997,416.3047999999523,2,5,1,ichikawa
416.3047999999523,418.676,2,5,0,ichikawa
418.676,423.02889999997615,2,5,1,ichikawa
423.02889999997615,423.58139999997616,2,5,2,ichikawa
423.58139999997616,424.5240999999046,2,5,3,ichikawa
424.5240999999046,425.0251999999285,2,5,2,ichikawa
425.0251999999285,425.69739999997614,2,5,3,ichikawa
425.69739999997614,425.967,2,5,2,ichikawa
425.967,427.0131999999285,2,5,0,ichikawa
427.0131999999285,427.96689999997614,2,5,2,ichikawa
427.96689999997614,430.89489999997613,2,5,0,ichikawa
430.89489999997613,431.16969999992847,2,5,3,ichikawa
431.16969999992847,431.44759999990464,2,5,5,ichikawa
431.44759999990464,432.342,2,5,4,ichikawa
432.342,433.2885,2,5,5,ichikawa
433.2885,433.82219999992844,2,5,0,ichikawa
433.82219999992844,435.6315999999046,2,5,1,ichikawa
