Start,End,Condition,Num,Status
380.41929999995233,384.0346000000239,2,1,sideparticipant,konishi
384.0346000000239,385.0215,2,1,speaker,konishi
385.0215,389.0385,2,1,sideparticipant,konishi
389.0385,389.1631999999285,2,1,addressee,konishi
389.1631999999285,390.21810000002387,2,1,sideparticipant,konishi
390.21810000002387,391.75189999997616,2,1,speaker,konishi
391.75189999997616,392.02500000000003,2,1,addressee,konishi
392.02500000000003,395.4593999999762,2,1,sideparticipant,konishi
395.4593999999762,395.71929999995234,2,1,addressee,konishi
395.71929999995234,402.25050000000005,2,1,sideparticipant,konishi
402.25050000000005,402.46589999997616,2,1,addressee,konishi
402.46589999997616,404.33479999995234,2,1,sideparticipant,konishi
404.33479999995234,405.767,2,1,speaker,konishi
405.767,423.44689999997615,2,1,sideparticipant,konishi
423.44689999997615,423.586,2,1,bystander,konishi
423.586,423.85660000002383,2,1,sideparticipant,konishi
423.85660000002383,424.0725,2,1,bystander,konishi
424.0725,424.1803999999762,2,1,sideparticipant,konishi
424.1803999999762,433.0751999999285,2,1,bystander,konishi
433.0751999999285,435.257,2,1,speaker,konishi
435.257,436.5725,2,1,sideparticipant,konishi
436.5725,437.86989999997616,2,1,speaker,konishi
437.86989999997616,438.0028999999762,2,1,sideparticipant,konishi
438.0028999999762,438.1205,2,1,addressee,konishi
