Start,End,Condition,Num,Id
383.54660000002383,384.3792000000179,1,5,4,tamura
384.3792000000179,384.7901000000238,1,5,5,tamura
384.7901000000238,384.8787000000179,1,5,4,tamura
384.8787000000179,384.9608000000119,1,5,5,tamura
384.9608000000119,386.1321000000238,1,5,4,tamura
386.1321000000238,387.9045,1,5,5,tamura
387.9045,388.47549999999995,1,5,4,tamura
388.47549999999995,388.56370000001783,1,5,5,tamura
388.56370000001783,388.6734000000059,1,5,4,tamura
388.6734000000059,388.99360000002383,1,5,5,tamura
388.99360000002383,389.10320000001786,1,5,4,tamura
389.10320000001786,389.19890000000595,1,5,3,tamura
389.19890000000595,389.3836000000238,1,5,4,tamura
389.3836000000238,389.4658000000119,1,5,5,tamura
389.4658000000119,390.3098000000119,1,5,4,tamura
390.3098000000119,393.9992000000179,1,5,5,tamura
393.9992000000179,395.13420000001787,1,5,0,tamura
395.13420000001787,395.3829000000059,1,5,1,tamura
395.3829000000059,397.13720000001786,1,5,2,tamura
397.13720000001786,397.8956000000238,1,5,1,tamura
397.8956000000238,398.8254000000059,1,5,2,tamura
398.8254000000059,398.9114000000059,1,5,3,tamura
398.9114000000059,401.23170000001784,1,5,2,tamura
401.23170000001784,401.9923000000119,1,5,1,tamura
401.9923000000119,402.092,1,5,2,tamura
402.092,402.4574000000059,1,5,1,tamura
402.4574000000059,404.80240000000595,1,5,0,tamura
404.80240000000595,404.9018000000119,1,5,5,tamura
404.9018000000119,404.99370000001784,1,5,0,tamura
404.99370000001784,405.272,1,5,5,tamura
405.272,405.3709000000059,1,5,0,tamura
405.3709000000059,405.4871000000238,1,5,5,tamura
405.4871000000238,405.68890000000596,1,5,0,tamura
405.68890000000596,407.65710000002383,1,5,1,tamura
407.65710000002383,408.031,1,5,2,tamura
408.031,408.64260000002383,1,5,3,tamura
408.64260000002383,408.8253000000119,1,5,2,tamura
408.8253000000119,408.9934000000059,1,5,3,tamura
408.9934000000059,409.94220000001786,1,5,2,tamura
409.94220000001786,410.2003000000119,1,5,1,tamura
410.2003000000119,414.224,1,5,0,tamura
414.224,415.29370000001785,1,5,1,tamura
415.29370000001785,415.98749999999995,1,5,0,tamura
415.98749999999995,416.1886000000238,1,5,1,tamura
416.1886000000238,416.42699999999996,1,5,0,tamura
416.42699999999996,416.73120000001785,1,5,1,tamura
416.73120000001785,417.04670000001784,1,5,0,tamura
417.04670000001784,417.28499999999997,1,5,1,tamura
417.28499999999997,417.3949000000059,1,5,2,tamura
417.3949000000059,417.49020000001786,1,5,1,tamura
417.49020000001786,417.6043000000119,1,5,2,tamura
417.6043000000119,424.3245,1,5,1,tamura
424.3245,424.4258000000119,1,5,2,tamura
424.4258000000119,424.51770000001784,1,5,1,tamura
424.51770000001784,424.60770000001787,1,5,2,tamura
424.60770000001787,424.96340000000595,1,5,1,tamura
424.96340000000595,425.0831000000238,1,5,2,tamura
425.0831000000238,425.5243000000119,1,5,1,tamura
425.5243000000119,425.63260000002384,1,5,2,tamura
425.63260000002384,426.1888000000119,1,5,1,tamura
426.1888000000119,426.27890000000593,1,5,2,tamura
426.27890000000593,426.6739000000059,1,5,1,tamura
426.6739000000059,426.7928000000119,1,5,2,tamura
426.7928000000119,427.4947000000179,1,5,1,tamura
427.4947000000179,429.8878000000119,1,5,2,tamura
429.8878000000119,430.0541000000238,1,5,1,tamura
430.0541000000238,431.2776000000238,1,5,2,tamura
431.2776000000238,431.3488000000119,1,5,1,tamura
431.3488000000119,432.18520000001786,1,5,2,tamura
432.18520000001786,432.2748000000119,1,5,1,tamura
432.2748000000119,432.3601000000238,1,5,2,tamura
432.3601000000238,432.4538000000119,1,5,1,tamura
432.4538000000119,432.54770000001787,1,5,2,tamura
432.54770000001787,432.6356000000238,1,5,1,tamura
432.6356000000238,432.81490000000593,1,5,0,tamura
432.81490000000593,433.6089000000059,1,5,5,tamura
433.6089000000059,434.00970000001786,1,5,0,tamura
434.00970000001786,434.1741000000238,1,5,1,tamura
434.1741000000238,435.2453000000119,1,5,2,tamura
435.2453000000119,435.80249999999995,1,5,1,tamura
435.80249999999995,435.97140000000593,1,5,2,tamura
435.97140000000593,436.55520000001786,1,5,0,tamura
436.55520000001786,436.67070000001786,1,5,5,tamura
436.67070000001786,437.6473000000119,1,5,0,tamura
437.6473000000119,439.9676000000238,1,5,1,tamura
439.9676000000238,445.80649999999997,1,5,0,tamura
445.80649999999997,449.22499999999997,1,5,1,tamura
