Start,End,Condition,Num,Status
308.01460000002385,309.8585,2,3,speaker,sugiyama
309.8585,313.59940000003576,2,3,sideparticipant,sugiyama
313.59940000003576,314.962,2,3,speaker,sugiyama
314.962,321.29490000003574,2,3,sideparticipant,sugiyama
321.29490000003574,321.9581999999881,2,3,speaker,sugiyama
321.9581999999881,325.63069999998805,2,3,sideparticipant,sugiyama
325.63069999998805,328.9696999999881,2,3,speaker,sugiyama
328.9696999999881,348.87140000003575,2,3,sideparticipant,sugiyama
348.87140000003575,349.89590000003574,2,3,speaker,sugiyama
349.89590000003574,355.3928000000119,2,3,sideparticipant,sugiyama
355.3928000000119,355.6651999999881,2,3,addressee,sugiyama
355.6651999999881,358.6645,2,3,sideparticipant,sugiyama
358.6645,360.0108000000119,2,3,speaker,sugiyama
360.0108000000119,362.71830000001194,2,3,sideparticipant,sugiyama
362.71830000001194,371.0818000000119,2,3,speaker,sugiyama
371.0818000000119,375.86260000002386,2,3,sideparticipant,sugiyama
375.86260000002386,382.3679000000358,2,3,bystander,sugiyama
382.3679000000358,385.2519000000358,2,3,sideparticipant,sugiyama
385.2519000000358,386.142,2,3,speaker,sugiyama
386.142,389.1958000000119,2,3,sideparticipant,sugiyama
389.1958000000119,390.61190000003575,2,3,speaker,sugiyama
390.61190000003575,391.84169999998807,2,3,sideparticipant,sugiyama
391.84169999998807,393.2379000000358,2,3,speaker,sugiyama
393.2379000000358,405.6129000000358,2,3,sideparticipant,sugiyama
405.6129000000358,406.9916999999881,2,3,speaker,sugiyama
406.9916999999881,407.4213000000119,2,3,addressee,sugiyama
407.4213000000119,422.67010000002387,2,3,sideparticipant,sugiyama
422.67010000002387,423.604,2,3,speaker,sugiyama
423.604,425.27830000001194,2,3,sideparticipant,sugiyama
425.27830000001194,427.2781999999881,2,3,speaker,sugiyama
427.2781999999881,430.73730000001194,2,3,sideparticipant,sugiyama
430.73730000001194,432.0566000000238,2,3,speaker,sugiyama
432.0566000000238,434.69160000002387,2,3,sideparticipant,sugiyama
434.69160000002387,435.79160000002383,2,3,speaker,sugiyama
435.79160000002383,437.7309000000358,2,3,sideparticipant,sugiyama
437.7309000000358,439.2591999999881,2,3,speaker,sugiyama
439.2591999999881,447.54940000003575,2,3,sideparticipant,sugiyama
447.54940000003575,448.7748000000119,2,3,speaker,sugiyama
