Start,End,Condition,Num,Status
115.59439999999105,118.1785,2,4,sideparticipant,suzuki
118.1785,118.95809999999403,2,4,addressee,suzuki
118.95809999999403,135.90279999999703,2,4,sideparticipant,suzuki
135.90279999999703,139.30159999999404,2,4,speaker,suzuki
139.30159999999404,142.5465,2,4,sideparticipant,suzuki
142.5465,144.71539999999106,2,4,speaker,suzuki
144.71539999999106,145.71329999999702,2,4,sideparticipant,suzuki
145.71329999999702,147.2516999999881,2,4,speaker,suzuki
147.2516999999881,148.69629999999702,2,4,sideparticipant,suzuki
148.69629999999702,149.75319999998808,2,4,speaker,suzuki
149.75319999998808,149.92609999999405,2,4,sideparticipant,suzuki
149.92609999999405,150.28539999999106,2,4,addressee,suzuki
150.28539999999106,152.75119999998807,2,4,sideparticipant,suzuki
152.75119999998807,153.77109999999405,2,4,speaker,suzuki
153.77109999999405,170.1941999999881,2,4,sideparticipant,suzuki
170.1941999999881,171.65489999999104,2,4,speaker,suzuki
171.65489999999104,173.107,2,4,sideparticipant,suzuki
173.107,175.32459999999404,2,4,speaker,suzuki
175.32459999999404,179.669,2,4,sideparticipant,suzuki
179.669,182.476799999997,2,4,speaker,suzuki
182.476799999997,186.541799999997,2,4,sideparticipant,suzuki
186.541799999997,187.9836999999881,2,4,speaker,suzuki
187.9836999999881,195.54309999999404,2,4,sideparticipant,suzuki
195.54309999999404,196.36139999999105,2,4,addressee,suzuki
196.36139999999105,207.54959999999403,2,4,sideparticipant,suzuki
207.54959999999403,207.87199999999999,2,4,addressee,suzuki
207.87199999999999,207.98359999999403,2,4,sideparticipant,suzuki
207.98359999999403,208.11269999998808,2,4,addressee,suzuki
208.11269999998808,208.37909999999403,2,4,sideparticipant,suzuki
208.37909999999403,208.52359999999405,2,4,addressee,suzuki
208.52359999999405,208.69209999999404,2,4,sideparticipant,suzuki
208.69209999999404,208.99009999999404,2,4,addressee,suzuki
208.99009999999404,209.13669999998808,2,4,sideparticipant,suzuki
209.13669999998808,209.30169999998807,2,4,addressee,suzuki
209.30169999998807,209.49139999999105,2,4,sideparticipant,suzuki
209.49139999999105,209.65809999999405,2,4,addressee,suzuki
209.65809999999405,209.98929999999703,2,4,sideparticipant,suzuki
209.98929999999703,211.23169999998808,2,4,addressee,suzuki
211.23169999998808,218.87779999999702,2,4,sideparticipant,suzuki
218.87779999999702,219.06339999999105,2,4,addressee,suzuki
219.06339999999105,220.4375,2,4,sideparticipant,suzuki
220.4375,221.43809999999405,2,4,speaker,suzuki
221.43809999999405,228.22509999999403,2,4,sideparticipant,suzuki
228.22509999999403,232.5306999999881,2,4,speaker,suzuki
232.5306999999881,236.5691999999881,2,4,sideparticipant,suzuki
236.5691999999881,236.70789999999107,2,4,addressee,suzuki
236.70789999999107,237.814,2,4,sideparticipant,suzuki
237.814,239.21189999999106,2,4,speaker,suzuki
239.21189999999106,250.29639999999105,2,4,sideparticipant,suzuki
250.29639999999105,251.47789999999108,2,4,addressee,suzuki
251.47789999999108,258.43359999999404,2,4,sideparticipant,suzuki
258.43359999999404,259.0811999999881,2,4,addressee,suzuki
259.0811999999881,260.5291999999881,2,4,sideparticipant,suzuki
260.5291999999881,260.71779999999706,2,4,addressee,suzuki
260.71779999999706,260.9295,2,4,sideparticipant,suzuki
260.9295,261.9888999999911,2,4,addressee,suzuki
261.9888999999911,264.841,2,4,sideparticipant,suzuki
264.841,266.2635,2,4,addressee,suzuki
266.2635,270.46700000000004,2,4,sideparticipant,suzuki
270.46700000000004,270.6893999999911,2,4,bystander,suzuki
270.6893999999911,270.9393999999911,2,4,addressee,suzuki
270.9393999999911,271.80179999999706,2,4,bystander,suzuki
271.80179999999706,272.3181999999881,2,4,addressee,suzuki
272.3181999999881,272.7316999999881,2,4,bystander,suzuki
272.7316999999881,273.6087999999971,2,4,addressee,suzuki
273.6087999999971,283.35400000000004,2,4,bystander,suzuki
283.35400000000004,286.3265,2,4,speaker,suzuki
286.3265,298.01529999999707,2,4,sideparticipant,suzuki
298.01529999999707,300.62829999999707,2,4,speaker,suzuki
300.62829999999707,304.06719999998813,2,4,sideparticipant,suzuki
304.06719999998813,304.24150000000003,2,4,addressee,suzuki
304.24150000000003,306.2130999999941,2,4,sideparticipant,suzuki
306.2130999999941,309.77879999999703,2,4,speaker,suzuki
309.77879999999703,311.5275999999941,2,4,sideparticipant,suzuki
311.5275999999941,313.26079999999706,2,4,speaker,suzuki
313.26079999999706,314.96029999999706,2,4,sideparticipant,suzuki
314.96029999999706,317.3571999999881,2,4,speaker,suzuki
317.3571999999881,318.3938999999911,2,4,sideparticipant,suzuki
318.3938999999911,321.30759999999407,2,4,speaker,suzuki
321.30759999999407,326.35679999999707,2,4,sideparticipant,suzuki
326.35679999999707,327.21709999999405,2,4,addressee,suzuki
327.21709999999405,329.23939999999106,2,4,sideparticipant,suzuki
329.23939999999106,330.07339999999107,2,4,addressee,suzuki
330.07339999999107,333.2328999999911,2,4,sideparticipant,suzuki
333.2328999999911,339.18679999999705,2,4,speaker,suzuki
339.18679999999705,345.5843999999911,2,4,sideparticipant,suzuki
345.5843999999911,347.2421999999881,2,4,speaker,suzuki
347.2421999999881,351.1541999999881,2,4,sideparticipant,suzuki
351.1541999999881,352.3773999999911,2,4,speaker,suzuki
352.3773999999911,356.6096999999881,2,4,sideparticipant,suzuki
356.6096999999881,358.3620999999941,2,4,speaker,suzuki
358.3620999999941,367.1688999999911,2,4,sideparticipant,suzuki
367.1688999999911,368.0871999999881,2,4,addressee,suzuki
368.0871999999881,370.88779999999707,2,4,sideparticipant,suzuki
370.88779999999707,371.11309999999406,2,4,addressee,suzuki
371.11309999999406,371.297,2,4,sideparticipant,suzuki
371.297,371.86059999999407,2,4,addressee,suzuki
371.86059999999407,386.3253999999911,2,4,sideparticipant,suzuki
386.3253999999911,386.7490999999941,2,4,addressee,suzuki
386.7490999999941,394.1943999999911,2,4,sideparticipant,suzuki
394.1943999999911,395.44959999999406,2,4,speaker,suzuki
395.44959999999406,396.68259999999407,2,4,sideparticipant,suzuki
396.68259999999407,398.0860999999941,2,4,speaker,suzuki
398.0860999999941,403.2003999999911,2,4,sideparticipant,suzuki
403.2003999999911,405.3158999999911,2,4,speaker,suzuki
405.3158999999911,416.49309999999406,2,4,sideparticipant,suzuki
416.49309999999406,416.68479999999704,2,4,addressee,suzuki
416.68479999999704,416.90409999999406,2,4,sideparticipant,suzuki
416.90409999999406,417.33339999999106,2,4,addressee,suzuki
417.33339999999106,422.1626999999881,2,4,sideparticipant,suzuki
422.1626999999881,424.519799999997,2,4,speaker,suzuki
424.519799999997,431.88139999999106,2,4,sideparticipant,suzuki
431.88139999999106,434.107,2,4,speaker,suzuki
434.107,442.3360999999941,2,4,sideparticipant,suzuki
442.3360999999941,443.31429999999705,2,4,speaker,suzuki
443.31429999999705,444.6630999999941,2,4,sideparticipant,suzuki
444.6630999999941,446.18029999999703,2,4,speaker,suzuki
446.18029999999703,448.4995,2,4,sideparticipant,suzuki
448.4995,450.86629999999707,2,4,speaker,suzuki
450.86629999999707,453.26250000000005,2,4,sideparticipant,suzuki
453.26250000000005,455.23359999999406,2,4,speaker,suzuki
